,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_category,hum_category,windspeed_category,atemp_category,time_category
6887,6888,2011-10-19,4,0,10,14,0,3,1,3,22.14,25.759999999999998,94.0,11.0014,17,80,97,cool,very high,Light breeze,warm,afternoon
6888,6889,2011-10-19,4,0,10,15,0,3,1,3,22.14,25.759999999999998,100.0,8.9981,21,99,120,cool,very high,Light breeze,warm,afternoon
6889,6890,2011-10-19,4,0,10,16,0,3,1,3,22.96,26.515,94.0,11.0014,21,180,201,cool,very high,Light breeze,warm,afternoon
6890,6891,2011-10-19,4,0,10,17,0,3,1,3,22.96,26.515,94.0,11.0014,11,170,181,cool,very high,Light breeze,warm,afternoon
6891,6892,2011-10-19,4,0,10,18,0,3,1,3,22.96,26.515,100.0,11.0014,8,132,140,cool,very high,Light breeze,warm,evening
6892,6893,2011-10-19,4,0,10,19,0,3,1,2,24.599999999999998,27.275,88.0,8.9981,8,189,197,cool,very high,Light breeze,warm,evening
6893,6894,2011-10-19,4,0,10,20,0,3,1,3,24.599999999999998,25.759999999999998,94.0,6.0032,5,140,145,cool,very high,Light breeze,warm,evening
6894,6895,2011-10-19,4,0,10,21,0,3,1,2,23.779999999999998,27.275,94.0,8.9981,6,79,85,cool,very high,Light breeze,warm,night
6895,6896,2011-10-19,4,0,10,22,0,3,1,2,23.779999999999998,27.275,94.0,23.9994,13,94,107,cool,very high,Moderate breeze,warm,night
6896,6897,2011-10-19,4,0,10,23,0,3,1,2,23.779999999999998,27.275,94.0,23.9994,14,55,69,cool,very high,Moderate breeze,warm,night
6897,6898,2011-10-20,4,0,10,0,0,4,1,1,22.96,26.515,94.0,19.999499999999998,4,22,26,cool,very high,Gentle breeze,warm,night
6898,6899,2011-10-20,4,0,10,1,0,4,1,1,22.96,26.515,88.0,23.9994,4,11,15,cool,very high,Moderate breeze,warm,night
6899,6900,2011-10-20,4,0,10,2,0,4,1,1,22.96,26.515,88.0,30.002599999999997,0,4,4,cool,very high,Fresh breeze,warm,night
6900,6901,2011-10-20,4,0,10,3,0,4,1,1,20.5,24.240000000000002,82.0,31.0009,0,1,1,cool,very high,Fresh breeze,cool,night
6901,6902,2011-10-20,4,0,10,4,0,4,1,1,20.5,24.240000000000002,82.0,31.0009,2,6,8,cool,very high,Fresh breeze,cool,night
6902,6903,2011-10-20,4,0,10,5,0,4,1,1,19.68,23.485,82.0,23.9994,2,24,26,cool,very high,Moderate breeze,cool,night
6903,6904,2011-10-20,4,0,10,6,0,4,1,1,18.04,21.97,82.0,27.999299999999998,5,87,92,cool,very high,Moderate breeze,cool,morning
6904,6905,2011-10-20,4,0,10,7,0,4,1,1,17.22,21.21,77.0,30.002599999999997,15,303,318,cool,high,Fresh breeze,cool,morning
6905,6906,2011-10-20,4,0,10,8,0,4,1,1,18.04,21.97,67.0,35.0008,17,409,426,cool,high,Fresh breeze,cool,morning
6906,6907,2011-10-20,4,0,10,9,0,4,1,1,18.04,21.97,67.0,39.000699999999995,26,197,223,cool,high,Strong breeze,cool,morning
6907,6908,2011-10-20,4,0,10,10,0,4,1,1,18.86,22.725,59.0,30.002599999999997,25,105,130,cool,high,Fresh breeze,cool,morning
6908,6909,2011-10-20,4,0,10,11,0,4,1,1,19.68,23.485,55.00000000000001,35.0008,30,99,129,cool,high,Fresh breeze,cool,morning
6909,6910,2011-10-20,4,0,10,12,0,4,1,1,19.68,23.485,48.0,35.0008,28,171,199,cool,low,Fresh breeze,cool,noon
6910,6911,2011-10-20,4,0,10,13,0,4,1,1,20.5,24.240000000000002,45.0,39.000699999999995,28,136,164,cool,low,Strong breeze,cool,afternoon
6911,6912,2011-10-20,4,0,10,14,0,4,1,2,19.68,23.485,48.0,36.9974,38,117,155,cool,low,Fresh breeze,cool,afternoon
6912,6913,2011-10-20,4,0,10,15,0,4,1,2,19.68,23.485,51.0,30.002599999999997,22,138,160,cool,high,Fresh breeze,cool,afternoon
6913,6914,2011-10-20,4,0,10,16,0,4,1,2,19.68,23.485,51.0,30.002599999999997,31,203,234,cool,high,Fresh breeze,cool,afternoon
6914,6915,2011-10-20,4,0,10,17,0,4,1,2,19.68,23.485,48.0,26.0027,56,438,494,cool,low,Moderate breeze,cool,afternoon
6915,6916,2011-10-20,4,0,10,18,0,4,1,2,18.86,22.725,51.0,19.999499999999998,39,430,469,cool,high,Gentle breeze,cool,evening
6916,6917,2011-10-20,4,0,10,19,0,4,1,1,18.86,22.725,51.0,23.9994,20,278,298,cool,high,Moderate breeze,cool,evening
6917,6918,2011-10-20,4,0,10,20,0,4,1,2,18.86,22.725,51.0,22.0028,34,207,241,cool,high,Moderate breeze,cool,evening
6918,6919,2011-10-20,4,0,10,21,0,4,1,1,18.04,21.97,51.0,19.999499999999998,16,149,165,cool,high,Gentle breeze,cool,night
6919,6920,2011-10-20,4,0,10,22,0,4,1,1,18.04,21.97,51.0,22.0028,22,106,128,cool,high,Moderate breeze,cool,night
6920,6921,2011-10-20,4,0,10,23,0,4,1,1,17.22,21.21,57.99999999999999,16.997899999999998,7,83,90,cool,high,Gentle breeze,cool,night
6921,6922,2011-10-21,4,0,10,0,0,5,1,1,16.400000000000002,20.455000000000002,62.0,16.997899999999998,8,42,50,cool,high,Gentle breeze,cool,night
6922,6923,2011-10-21,4,0,10,1,0,5,1,1,16.400000000000002,20.455000000000002,62.0,15.001299999999999,7,19,26,cool,high,Gentle breeze,cool,night
6923,6924,2011-10-21,4,0,10,2,0,5,1,1,15.58,19.695,66.0,11.0014,6,12,18,cool,high,Light breeze,cool,night
6924,6925,2011-10-21,4,0,10,3,0,5,1,1,14.76,17.424999999999997,71.0,8.9981,0,7,7,cold,high,Light breeze,cool,night
6925,6926,2011-10-21,4,0,10,4,0,5,1,1,14.76,17.424999999999997,71.0,11.0014,0,6,6,cold,high,Light breeze,cool,night
6926,6927,2011-10-21,4,0,10,5,0,5,1,1,13.940000000000001,16.665,76.0,12.998000000000001,0,31,31,cold,high,Gentle breeze,cool,night
6927,6928,2011-10-21,4,0,10,6,0,5,1,1,14.76,17.424999999999997,71.0,11.0014,7,78,85,cold,high,Light breeze,cool,morning
6928,6929,2011-10-21,4,0,10,7,0,5,1,1,14.76,17.424999999999997,71.0,11.0014,5,228,233,cold,high,Light breeze,cool,morning
6929,6930,2011-10-21,4,0,10,8,0,5,1,1,16.400000000000002,20.455000000000002,62.0,12.998000000000001,16,386,402,cool,high,Gentle breeze,cool,morning
6930,6931,2011-10-21,4,0,10,9,0,5,1,2,17.22,21.21,57.99999999999999,8.9981,33,189,222,cool,high,Light breeze,cool,morning
6931,6932,2011-10-21,4,0,10,10,0,5,1,1,18.86,22.725,51.0,11.0014,32,106,138,cool,high,Light breeze,cool,morning
6932,6933,2011-10-21,4,0,10,11,0,5,1,1,20.5,24.240000000000002,45.0,15.001299999999999,39,135,174,cool,low,Gentle breeze,cool,morning
6933,6934,2011-10-21,4,0,10,12,0,5,1,1,20.5,24.240000000000002,45.0,19.999499999999998,47,193,240,cool,low,Gentle breeze,cool,noon
6934,6935,2011-10-21,4,0,10,13,0,5,1,1,19.68,23.485,48.0,22.0028,43,163,206,cool,low,Moderate breeze,cool,afternoon
6935,6936,2011-10-21,4,0,10,14,0,5,1,1,21.32,25.0,42.0,19.999499999999998,67,131,198,cool,low,Gentle breeze,warm,afternoon
6936,6937,2011-10-21,4,0,10,15,0,5,1,1,20.5,24.240000000000002,45.0,19.0012,57,178,235,cool,low,Gentle breeze,cool,afternoon
6937,6938,2011-10-21,4,0,10,16,0,5,1,1,20.5,24.240000000000002,45.0,16.997899999999998,60,242,302,cool,low,Gentle breeze,cool,afternoon
6938,6939,2011-10-21,4,0,10,17,0,5,1,2,18.86,22.725,51.0,16.997899999999998,79,445,524,cool,high,Gentle breeze,cool,afternoon
6939,6940,2011-10-21,4,0,10,18,0,5,1,2,18.04,21.97,54.0,16.997899999999998,43,354,397,cool,high,Gentle breeze,cool,evening
6940,6941,2011-10-21,4,0,10,19,0,5,1,2,18.04,21.97,54.0,26.0027,25,228,253,cool,high,Moderate breeze,cool,evening
6941,6942,2011-10-21,4,0,10,20,0,5,1,2,18.04,21.97,54.0,15.001299999999999,29,155,184,cool,high,Gentle breeze,cool,evening
6942,6943,2011-10-21,4,0,10,21,0,5,1,1,17.22,21.21,57.99999999999999,11.0014,31,112,143,cool,high,Light breeze,cool,night
6943,6944,2011-10-21,4,0,10,22,0,5,1,1,17.22,21.21,54.0,11.0014,24,89,113,cool,high,Light breeze,cool,night
6944,6945,2011-10-21,4,0,10,23,0,5,1,1,16.400000000000002,20.455000000000002,62.0,15.001299999999999,18,99,117,cool,high,Gentle breeze,cool,night
6945,6946,2011-10-22,4,0,10,0,0,6,0,1,16.400000000000002,20.455000000000002,62.0,12.998000000000001,16,80,96,cool,high,Gentle breeze,cool,night
6946,6947,2011-10-22,4,0,10,1,0,6,0,1,16.400000000000002,20.455000000000002,62.0,12.998000000000001,20,50,70,cool,high,Gentle breeze,cool,night
6947,6948,2011-10-22,4,0,10,2,0,6,0,1,16.400000000000002,20.455000000000002,62.0,16.997899999999998,6,25,31,cool,high,Gentle breeze,cool,night
6948,6949,2011-10-22,4,0,10,3,0,6,0,1,16.400000000000002,20.455000000000002,62.0,8.9981,1,19,20,cool,high,Light breeze,cool,night
6949,6950,2011-10-22,4,0,10,4,0,6,0,1,15.58,19.695,66.0,6.0032,4,4,8,cool,high,Light breeze,cool,night
6950,6951,2011-10-22,4,0,10,5,0,6,0,1,15.58,19.695,66.0,0.0,1,7,8,cool,high,Calm,cool,night
6951,6952,2011-10-22,4,0,10,6,0,6,0,1,14.76,18.94,71.0,0.0,1,17,18,cold,high,Calm,cool,morning
6952,6953,2011-10-22,4,0,10,7,0,6,0,1,14.76,18.18,76.0,7.0015,8,49,57,cold,high,Light breeze,cool,morning
6953,6954,2011-10-22,4,0,10,8,0,6,0,1,16.400000000000002,20.455000000000002,71.0,0.0,26,88,114,cool,high,Calm,cool,morning
6954,6955,2011-10-22,4,0,10,9,0,6,0,1,17.22,21.21,67.0,6.0032,47,122,169,cool,high,Light breeze,cool,morning
6955,6956,2011-10-22,4,0,10,10,0,6,0,2,18.04,21.97,62.0,7.0015,87,149,236,cool,high,Light breeze,cool,morning
6956,6957,2011-10-22,4,0,10,11,0,6,0,2,18.04,21.97,62.0,7.0015,110,172,282,cool,high,Light breeze,cool,morning
6957,6958,2011-10-22,4,0,10,12,0,6,0,1,18.86,22.725,55.00000000000001,6.0032,132,211,343,cool,high,Light breeze,cool,noon
6958,6959,2011-10-22,4,0,10,13,0,6,0,1,20.5,24.240000000000002,45.0,0.0,136,186,322,cool,low,Calm,cool,afternoon
6959,6960,2011-10-22,4,0,10,14,0,6,0,2,19.68,23.485,48.0,15.001299999999999,133,177,310,cool,low,Gentle breeze,cool,afternoon
6960,6961,2011-10-22,4,0,10,15,0,6,0,1,19.68,23.485,51.0,15.001299999999999,159,223,382,cool,high,Gentle breeze,cool,afternoon
6961,6962,2011-10-22,4,0,10,16,0,6,0,1,20.5,24.240000000000002,45.0,12.998000000000001,169,190,359,cool,low,Gentle breeze,cool,afternoon
6962,6963,2011-10-22,4,0,10,17,0,6,0,1,18.86,22.725,55.00000000000001,8.9981,143,217,360,cool,high,Light breeze,cool,afternoon
6963,6964,2011-10-22,4,0,10,18,0,6,0,1,18.04,21.97,54.0,6.0032,111,224,335,cool,high,Light breeze,cool,evening
6964,6965,2011-10-22,4,0,10,19,0,6,0,1,18.04,21.97,67.0,0.0,47,173,220,cool,high,Calm,cool,evening
6965,6966,2011-10-22,4,0,10,20,0,6,0,1,17.22,21.21,67.0,0.0,48,111,159,cool,high,Calm,cool,evening
6966,6967,2011-10-22,4,0,10,21,0,6,0,1,16.400000000000002,20.455000000000002,76.0,0.0,37,120,157,cool,high,Calm,cool,night
6967,6968,2011-10-22,4,0,10,22,0,6,0,1,16.400000000000002,20.455000000000002,76.0,0.0,30,114,144,cool,high,Calm,cool,night
6968,6969,2011-10-22,4,0,10,23,0,6,0,1,15.58,19.695,82.0,0.0,27,81,108,cool,very high,Calm,cool,night
6969,6970,2011-10-23,4,0,10,0,0,0,0,1,14.76,18.94,87.0,0.0,24,64,88,cold,very high,Calm,cool,night
6970,6971,2011-10-23,4,0,10,1,0,0,0,1,14.76,18.94,87.0,0.0,11,60,71,cold,very high,Calm,cool,night
6971,6972,2011-10-23,4,0,10,2,0,0,0,1,13.940000000000001,17.424999999999997,87.0,6.0032,10,40,50,cold,very high,Light breeze,cool,night
6972,6973,2011-10-23,4,0,10,3,0,0,0,1,13.940000000000001,18.18,87.0,0.0,15,31,46,cold,very high,Calm,cool,night
6973,6974,2011-10-23,4,0,10,4,0,0,0,1,13.940000000000001,18.18,87.0,0.0,5,1,6,cold,very high,Calm,cool,night
6974,6975,2011-10-23,4,0,10,5,0,0,0,1,13.120000000000001,17.424999999999997,87.0,0.0,1,2,3,cold,very high,Calm,cool,night
6975,6976,2011-10-23,4,0,10,6,0,0,0,1,13.120000000000001,16.665,87.0,7.0015,0,12,12,cold,very high,Light breeze,cool,morning
6976,6977,2011-10-23,4,0,10,7,0,0,0,1,13.940000000000001,17.424999999999997,87.0,6.0032,3,18,21,cold,very high,Light breeze,cool,morning
6977,6978,2011-10-23,4,0,10,8,0,0,0,1,14.76,17.424999999999997,87.0,8.9981,32,56,88,cold,very high,Light breeze,cool,morning
6978,6979,2011-10-23,4,0,10,9,0,0,0,1,16.400000000000002,20.455000000000002,76.0,0.0,48,95,143,cool,high,Calm,cool,morning
6979,6980,2011-10-23,4,0,10,10,0,0,0,1,17.22,21.21,71.0,6.0032,104,185,289,cool,high,Light breeze,cool,morning
6980,6981,2011-10-23,4,0,10,11,0,0,0,1,18.86,22.725,72.0,11.0014,131,202,333,cool,high,Light breeze,cool,morning
6981,6982,2011-10-23,4,0,10,12,0,0,0,1,20.5,24.240000000000002,59.0,16.997899999999998,164,249,413,cool,high,Gentle breeze,cool,noon
6982,6983,2011-10-23,4,0,10,13,0,0,0,1,21.32,25.0,55.00000000000001,12.998000000000001,160,255,415,cool,high,Gentle breeze,warm,afternoon
6983,6984,2011-10-23,4,0,10,14,0,0,0,1,21.32,25.0,55.00000000000001,15.001299999999999,192,216,408,cool,high,Gentle breeze,warm,afternoon
6984,6985,2011-10-23,4,0,10,15,0,0,0,1,21.32,25.0,52.0,11.0014,171,216,387,cool,high,Light breeze,warm,afternoon
6985,6986,2011-10-23,4,0,10,16,0,0,0,1,21.32,25.0,55.00000000000001,12.998000000000001,188,217,405,cool,high,Gentle breeze,warm,afternoon
6986,6987,2011-10-23,4,0,10,17,0,0,0,1,20.5,24.240000000000002,63.0,8.9981,120,220,340,cool,high,Light breeze,cool,afternoon
6987,6988,2011-10-23,4,0,10,18,0,0,0,1,20.5,24.240000000000002,63.0,7.0015,88,196,284,cool,high,Light breeze,cool,evening
6988,6989,2011-10-23,4,0,10,19,0,0,0,1,18.86,22.725,77.0,0.0,53,140,193,cool,high,Calm,cool,evening
6989,6990,2011-10-23,4,0,10,20,0,0,0,1,18.04,21.97,72.0,6.0032,32,112,144,cool,high,Light breeze,cool,evening
6990,6991,2011-10-23,4,0,10,21,0,0,0,1,18.04,21.97,72.0,6.0032,24,75,99,cool,high,Light breeze,cool,night
6991,6992,2011-10-23,4,0,10,22,0,0,0,1,17.22,21.21,77.0,7.0015,25,69,94,cool,high,Light breeze,cool,night
6992,6993,2011-10-23,4,0,10,23,0,0,0,1,17.22,21.21,77.0,11.0014,18,31,49,cool,high,Light breeze,cool,night
6993,6994,2011-10-24,4,0,10,0,0,1,1,1,17.22,21.21,77.0,0.0,6,26,32,cool,high,Calm,cool,night
6994,6995,2011-10-24,4,0,10,1,0,1,1,1,16.400000000000002,20.455000000000002,82.0,8.9981,7,8,15,cool,very high,Light breeze,cool,night
6995,6996,2011-10-24,4,0,10,2,0,1,1,1,16.400000000000002,20.455000000000002,87.0,7.0015,1,6,7,cool,very high,Light breeze,cool,night
6996,6997,2011-10-24,4,0,10,3,0,1,1,1,16.400000000000002,20.455000000000002,82.0,6.0032,1,3,4,cool,very high,Light breeze,cool,night
6997,6998,2011-10-24,4,0,10,4,0,1,1,1,16.400000000000002,20.455000000000002,82.0,0.0,1,5,6,cool,very high,Calm,cool,night
6998,6999,2011-10-24,4,0,10,5,0,1,1,1,15.58,19.695,87.0,0.0,2,19,21,cool,very high,Calm,cool,night
6999,7000,2011-10-24,4,0,10,6,0,1,1,1,16.400000000000002,20.455000000000002,87.0,7.0015,3,83,86,cool,very high,Light breeze,cool,morning
7000,7001,2011-10-24,4,0,10,7,0,1,1,2,15.58,19.695,94.0,7.0015,11,274,285,cool,very high,Light breeze,cool,morning
7001,7002,2011-10-24,4,0,10,8,0,1,1,2,17.22,21.21,88.0,11.0014,20,378,398,cool,very high,Light breeze,cool,morning
7002,7003,2011-10-24,4,0,10,9,0,1,1,2,18.04,21.97,82.0,11.0014,29,166,195,cool,very high,Light breeze,cool,morning
7003,7004,2011-10-24,4,0,10,10,0,1,1,2,18.86,22.725,82.0,16.997899999999998,47,82,129,cool,very high,Gentle breeze,cool,morning
7004,7005,2011-10-24,4,0,10,11,0,1,1,2,20.5,24.240000000000002,72.0,11.0014,59,109,168,cool,high,Light breeze,cool,morning
7005,7006,2011-10-24,4,0,10,12,0,1,1,2,21.32,25.0,68.0,7.0015,64,156,220,cool,high,Light breeze,warm,noon
7006,7007,2011-10-24,4,0,10,13,0,1,1,2,22.14,25.759999999999998,64.0,15.001299999999999,60,138,198,cool,high,Gentle breeze,warm,afternoon
7007,7008,2011-10-24,4,0,10,14,0,1,1,2,22.14,25.759999999999998,64.0,12.998000000000001,63,143,206,cool,high,Gentle breeze,warm,afternoon
7008,7009,2011-10-24,4,0,10,15,0,1,1,1,22.96,26.515,60.0,11.0014,52,125,177,cool,high,Light breeze,warm,afternoon
7009,7010,2011-10-24,4,0,10,16,0,1,1,1,22.14,25.759999999999998,64.0,12.998000000000001,68,242,310,cool,high,Gentle breeze,warm,afternoon
7010,7011,2011-10-24,4,0,10,17,0,1,1,1,21.32,25.0,68.0,8.9981,87,527,614,cool,high,Light breeze,warm,afternoon
7011,7012,2011-10-24,4,0,10,18,0,1,1,1,22.14,25.759999999999998,60.0,6.0032,58,428,486,cool,high,Light breeze,warm,evening
7012,7013,2011-10-24,4,0,10,19,0,1,1,3,19.68,23.485,82.0,0.0,25,212,237,cool,very high,Calm,cool,evening
7013,7014,2011-10-24,4,0,10,20,0,1,1,1,19.68,23.485,82.0,7.0015,11,118,129,cool,very high,Light breeze,cool,evening
7014,7015,2011-10-24,4,0,10,21,0,1,1,1,18.86,22.725,87.0,7.0015,12,114,126,cool,very high,Light breeze,cool,night
7015,7016,2011-10-24,4,0,10,22,0,1,1,1,19.68,23.485,75.0,11.0014,3,76,79,cool,high,Light breeze,cool,night
7016,7017,2011-10-24,4,0,10,23,0,1,1,1,18.86,22.725,77.0,6.0032,9,50,59,cool,high,Light breeze,cool,night
7017,7018,2011-10-25,4,0,10,0,0,2,1,1,18.04,21.97,77.0,8.9981,4,26,30,cool,high,Light breeze,cool,night
7018,7019,2011-10-25,4,0,10,1,0,2,1,1,18.04,21.97,77.0,8.9981,5,6,11,cool,high,Light breeze,cool,night
7019,7020,2011-10-25,4,0,10,2,0,2,1,1,17.22,21.21,82.0,8.9981,2,3,5,cool,very high,Light breeze,cool,night
7020,7021,2011-10-25,4,0,10,3,0,2,1,1,16.400000000000002,20.455000000000002,87.0,0.0,1,3,4,cool,very high,Calm,cool,night
7021,7022,2011-10-25,4,0,10,4,0,2,1,1,15.58,19.695,87.0,8.9981,0,5,5,cool,very high,Light breeze,cool,night
7022,7023,2011-10-25,4,0,10,5,0,2,1,1,15.58,19.695,87.0,8.9981,0,24,24,cool,very high,Light breeze,cool,night
7023,7024,2011-10-25,4,0,10,6,0,2,1,1,15.58,19.695,82.0,7.0015,3,95,98,cool,very high,Light breeze,cool,morning
7024,7025,2011-10-25,4,0,10,7,0,2,1,1,16.400000000000002,20.455000000000002,76.0,12.998000000000001,15,299,314,cool,high,Gentle breeze,cool,morning
7025,7026,2011-10-25,4,0,10,8,0,2,1,1,18.04,21.97,72.0,0.0,25,383,408,cool,high,Calm,cool,morning
7026,7027,2011-10-25,4,0,10,9,0,2,1,1,19.68,23.485,55.00000000000001,15.001299999999999,29,194,223,cool,high,Gentle breeze,cool,morning
7027,7028,2011-10-25,4,0,10,10,0,2,1,1,20.5,24.240000000000002,51.0,16.997899999999998,26,102,128,cool,high,Gentle breeze,cool,morning
7028,7029,2011-10-25,4,0,10,11,0,2,1,1,21.32,25.0,48.0,19.0012,46,120,166,cool,low,Gentle breeze,warm,morning
7029,7030,2011-10-25,4,0,10,12,0,2,1,1,22.14,25.759999999999998,39.0,23.9994,35,165,200,cool,low,Moderate breeze,warm,noon
7030,7031,2011-10-25,4,0,10,13,0,2,1,1,22.96,26.515,37.0,26.0027,37,161,198,cool,low,Moderate breeze,warm,afternoon
7031,7032,2011-10-25,4,0,10,14,0,2,1,1,22.96,26.515,40.0,16.997899999999998,66,134,200,cool,low,Gentle breeze,warm,afternoon
7032,7033,2011-10-25,4,0,10,15,0,2,1,1,22.96,26.515,37.0,7.0015,63,171,234,cool,low,Light breeze,warm,afternoon
7033,7034,2011-10-25,4,0,10,16,0,2,1,1,22.96,26.515,37.0,12.998000000000001,52,233,285,cool,low,Gentle breeze,warm,afternoon
7034,7035,2011-10-25,4,0,10,17,0,2,1,1,22.96,26.515,37.0,7.0015,68,517,585,cool,low,Light breeze,warm,afternoon
7035,7036,2011-10-25,4,0,10,18,0,2,1,1,21.32,25.0,42.0,7.0015,65,453,518,cool,low,Light breeze,warm,evening
7036,7037,2011-10-25,4,0,10,19,0,2,1,1,19.68,23.485,67.0,12.998000000000001,44,294,338,cool,high,Gentle breeze,cool,evening
7037,7038,2011-10-25,4,0,10,20,0,2,1,1,18.86,22.725,67.0,7.0015,40,208,248,cool,high,Light breeze,cool,evening
7038,7039,2011-10-25,4,0,10,21,0,2,1,1,18.04,21.97,72.0,8.9981,32,169,201,cool,high,Light breeze,cool,night
7039,7040,2011-10-25,4,0,10,22,0,2,1,1,18.86,22.725,67.0,12.998000000000001,22,148,170,cool,high,Gentle breeze,cool,night
7040,7041,2011-10-25,4,0,10,23,0,2,1,1,18.04,21.97,72.0,8.9981,15,79,94,cool,high,Light breeze,cool,night
7041,7042,2011-10-26,4,0,10,0,0,3,1,1,18.04,21.97,72.0,12.998000000000001,4,28,32,cool,high,Gentle breeze,cool,night
7042,7043,2011-10-26,4,0,10,1,0,3,1,1,18.04,21.97,67.0,16.997899999999998,3,9,12,cool,high,Gentle breeze,cool,night
7043,7044,2011-10-26,4,0,10,2,0,3,1,1,18.04,21.97,67.0,11.0014,2,1,3,cool,high,Light breeze,cool,night
7044,7045,2011-10-26,4,0,10,3,0,3,1,1,18.04,21.97,67.0,15.001299999999999,0,3,3,cool,high,Gentle breeze,cool,night
7045,7046,2011-10-26,4,0,10,4,0,3,1,1,17.22,21.21,71.0,16.997899999999998,0,5,5,cool,high,Gentle breeze,cool,night
7046,7047,2011-10-26,4,0,10,5,0,3,1,1,17.22,21.21,71.0,15.001299999999999,0,21,21,cool,high,Gentle breeze,cool,night
7047,7048,2011-10-26,4,0,10,6,0,3,1,1,17.22,21.21,71.0,15.001299999999999,0,92,92,cool,high,Gentle breeze,cool,morning
7048,7049,2011-10-26,4,0,10,7,0,3,1,1,17.22,21.21,71.0,11.0014,15,284,299,cool,high,Light breeze,cool,morning
7049,7050,2011-10-26,4,0,10,8,0,3,1,2,18.04,21.97,67.0,12.998000000000001,26,438,464,cool,high,Gentle breeze,cool,morning
7050,7051,2011-10-26,4,0,10,9,0,3,1,2,19.68,23.485,63.0,15.001299999999999,14,226,240,cool,high,Gentle breeze,cool,morning
7051,7052,2011-10-26,4,0,10,10,0,3,1,2,21.32,25.0,62.0,16.997899999999998,26,105,131,cool,high,Gentle breeze,warm,morning
7052,7053,2011-10-26,4,0,10,11,0,3,1,1,21.32,25.0,59.0,22.0028,23,132,155,cool,high,Moderate breeze,warm,morning
7053,7054,2011-10-26,4,0,10,12,0,3,1,3,23.779999999999998,27.275,53.0,15.001299999999999,39,155,194,cool,high,Gentle breeze,warm,noon
7054,7055,2011-10-26,4,0,10,13,0,3,1,3,22.96,26.515,60.0,7.0015,20,62,82,cool,high,Light breeze,warm,afternoon
7055,7056,2011-10-26,4,0,10,14,0,3,1,2,21.32,25.0,77.0,0.0,14,52,66,cool,high,Calm,warm,afternoon
7056,7057,2011-10-26,4,0,10,15,0,3,1,2,21.32,25.0,77.0,0.0,11,59,70,cool,high,Calm,warm,afternoon
7057,7058,2011-10-26,4,0,10,16,0,3,1,2,21.32,25.0,77.0,6.0032,17,196,213,cool,high,Light breeze,warm,afternoon
7058,7059,2011-10-26,4,0,10,17,0,3,1,2,21.32,25.0,77.0,7.0015,40,414,454,cool,high,Light breeze,warm,afternoon
7059,7060,2011-10-26,4,0,10,18,0,3,1,1,21.32,25.0,77.0,11.0014,55,398,453,cool,high,Light breeze,warm,evening
7060,7061,2011-10-26,4,0,10,19,0,3,1,1,20.5,24.240000000000002,82.0,0.0,25,306,331,cool,very high,Calm,cool,evening
7061,7062,2011-10-26,4,0,10,20,0,3,1,1,20.5,24.240000000000002,88.0,0.0,27,180,207,cool,very high,Calm,cool,evening
7062,7063,2011-10-26,4,0,10,21,0,3,1,2,21.32,25.0,77.0,0.0,17,140,157,cool,high,Calm,warm,night
7063,7064,2011-10-26,4,0,10,22,0,3,1,2,19.68,23.485,88.0,6.0032,23,112,135,cool,very high,Light breeze,cool,night
7064,7065,2011-10-26,4,0,10,23,0,3,1,2,19.68,23.485,88.0,6.0032,3,72,75,cool,very high,Light breeze,cool,night
7065,7066,2011-10-27,4,0,10,0,0,4,1,1,18.86,22.725,94.0,0.0,3,23,26,cool,very high,Calm,cool,night
7066,7067,2011-10-27,4,0,10,1,0,4,1,1,18.86,22.725,94.0,0.0,2,9,11,cool,very high,Calm,cool,night
7067,7068,2011-10-27,4,0,10,2,0,4,1,3,18.86,22.725,94.0,0.0,3,5,8,cool,very high,Calm,cool,night
7068,7069,2011-10-27,4,0,10,3,0,4,1,3,18.86,22.725,94.0,0.0,1,3,4,cool,very high,Calm,cool,night
7069,7070,2011-10-27,4,0,10,4,0,4,1,3,19.68,23.485,88.0,0.0,1,3,4,cool,very high,Calm,cool,night
7070,7071,2011-10-27,4,0,10,5,0,4,1,3,19.68,23.485,88.0,6.0032,1,14,15,cool,very high,Light breeze,cool,night
7071,7072,2011-10-27,4,0,10,6,0,4,1,3,20.5,24.240000000000002,82.0,0.0,4,42,46,cool,very high,Calm,cool,morning
7072,7073,2011-10-27,4,0,10,7,0,4,1,2,18.86,22.725,94.0,6.0032,9,128,137,cool,very high,Light breeze,cool,morning
